date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score,opex_ratio
2025-07-23,FIN07125,1205696.42,2855672.89,384436.07,2050061.62,39.82,2682623.64,2943700.56,96.58,4.93,0.7769904829088542
2025-07-24,FIN01930,1083725.86,604895.46,979656.08,8733040.54,44.73,4267550.26,3813306.36,95.59,4.32,0.6860930815499598
2025-07-25,FIN06287,1354164.99,3562805.0,852747.6,7263162.7,47.39,2770477.93,3913217.35,95.77,5.04,0.6600352639259133
2025-07-26,FIN08800,481604.05,3248800.9,511894.85,5779638.97,37.94,5108697.8,1898343.88,98.68,4.51,0.6420418266521686
2025-07-27,FIN09339,1098935.21,3339198.93,1102192.91,3902220.42,48.64,881833.08,3070865.26,97.12,5.03,0.6867967428710047
2025-07-28,FIN04282,1238172.62,1148508.17,847116.48,2200396.84,40.85,2935224.74,3610005.21,95.84,4.78,0.7677141162567334
2025-07-29,FIN02511,184781.03,1425388.07,584828.09,3563871.89,44.84,1165469.78,5044525.8,90.23,4.55,0.7831906959149434
2025-07-30,FIN09986,399964.39,4445028.97,148300.5,6956014.49,49.7,3471330.03,3965174.06,92.24,4.44,0.7079033803656847
2025-07-31,FIN00659,79899.43,2898983.02,1109922.82,8803842.91,45.02,4217948.33,4086640.09,94.65,4.49,0.7801412177536998
2025-08-01,FIN02811,741671.05,3919187.39,371090.23,8011290.74,41.18,2352101.16,3073495.8,95.28,4.71,0.7053423972024079
2025-08-02,FIN07098,1110710.23,2995015.63,319735.25,3293043.31,44.01,-763404.05,4979356.37,91.74,4.61,0.7541491781308353
2025-08-03,FIN06546,1404167.52,2997049.88,855307.73,1828484.53,44.2,3236347.53,3541740.69,101.97,4.42,0.7303834215202771
2025-08-04,FIN09561,870112.88,4282503.56,1139795.15,4755205.11,41.75,3575643.84,1716017.12,99.39,4.54,0.8141878965879653
2025-08-05,FIN01986,1451377.99,2224809.52,927916.46,322006.98,42.72,3529350.72,4969171.95,96.75,4.61,0.6853680412528349
2025-08-06,FIN08338,326361.04,3090947.59,763235.31,5178438.25,58.82,4715776.33,3955687.7,95.22,3.99,0.8447616310755313
2025-08-07,FIN02911,205480.09,2300886.6,769427.23,4085372.71,49.82,1424218.29,2316585.37,94.4,4.72,0.8135001078649458
2025-08-08,FIN01734,821637.08,2340190.51,821351.31,3346011.85,42.4,3923054.99,2264222.25,92.26,4.31,0.6529309787251107
2025-08-09,FIN01843,986016.86,2517508.54,802383.84,725399.38,51.0,4654028.93,3379134.15,95.23,4.26,0.6846891720573931
2025-08-10,FIN08680,830182.23,3269240.31,706482.1,5620596.73,42.07,414658.43,3618487.55,95.75,4.11,0.7542890819089809
2025-08-11,FIN02976,69351.2,2277578.88,670952.78,3191226.19,55.13,3408576.15,3236502.27,91.42,4.08,0.7537138564149067
2025-08-12,FIN01959,809083.73,4731687.41,637470.23,1711696.06,48.17,2233074.35,3400299.99,95.97,4.21,0.7443279252279279
2025-08-13,FIN05759,354641.28,1689190.56,498683.2,-2240921.71,44.03,2836151.75,5395253.95,94.56,4.39,0.7330101151000773
2025-08-14,FIN06694,1092810.82,2690548.51,593692.1,4364200.21,48.84,3448563.73,4492464.47,89.5,5.13,0.7100957419088454
2025-08-15,FIN02385,979485.53,2332783.88,310188.37,8543016.78,31.34,2257261.63,3226939.19,92.52,4.44,0.6805708181182497
2025-08-16,FIN04736,490968.36,5002242.42,630294.42,8285307.34,35.19,1988325.61,4305370.36,93.81,4.64,0.7341150353184374
2025-08-17,FIN01802,650262.74,3233049.21,451583.89,3366769.9,34.61,3001205.22,1469729.55,100.46,4.7,0.7885389701921643
2025-08-18,FIN08155,446347.19,4414880.36,428498.96,3029830.45,46.2,1401114.02,3524737.27,96.62,4.62,0.6366126962026355
2025-08-19,FIN08120,818970.51,853065.45,686147.52,5516517.12,59.98,1403141.34,5552346.36,91.15,4.57,0.7769846138683666
2025-08-20,FIN06616,1199553.44,3332791.56,929468.08,2109968.97,64.31,3921852.39,2639821.12,96.41,4.25,0.8580019947749056
2025-08-21,FIN05534,473825.57,4213665.6,834379.65,5128806.47,50.49,1313292.81,1735345.32,90.54,4.99,0.7672454110877357
2025-08-22,FIN04061,1030880.08,3071370.26,334770.42,6206821.85,49.3,3903216.34,2016268.31,98.13,5.09,0.7549319507752287
2025-08-23,FIN00262,644133.94,4462470.88,451375.71,7276860.61,29.35,3612532.38,1387685.7,93.65,4.11,0.7503644319140891
2025-08-24,FIN06287,545937.08,2223049.81,838887.22,4195541.79,40.26,489969.92,1825668.22,94.74,4.3,0.721237105216408
2025-08-25,FIN08815,802386.72,4949000.02,452809.16,3955182.99,38.13,1985676.52,2420791.58,98.84,4.51,0.7730656186247524
2025-08-26,FIN09208,455310.48,6207603.62,604942.05,2389528.26,39.58,4656314.62,933810.11,91.29,4.32,0.7730928185375219
2025-08-27,FIN02049,635387.34,2441577.2,760453.63,2508180.79,43.5,1552477.12,2975506.72,90.97,4.73,0.7340415812431751
2025-08-28,FIN05423,394497.92,2324617.98,455648.23,3902232.51,40.87,2289828.97,4249294.37,93.32,4.38,0.732705295543951
2025-08-29,FIN04548,1577055.81,5011306.95,671188.53,5281059.6,27.8,3611775.57,1648972.77,98.01,5.19,0.7966578429675821
2025-08-30,FIN03108,855593.14,5189846.81,382240.82,6549307.17,51.45,4070271.59,5135695.71,90.62,4.92,0.7163845122315097
2025-08-31,FIN07158,580766.65,2215166.72,529315.76,2563212.27,35.66,2593560.48,3686880.91,86.83,4.65,0.6880406837312097
2025-09-01,FIN07400,922418.61,2360436.55,714228.82,7893908.9,47.04,2099903.93,4433617.02,93.71,4.87,0.732259223384513
2025-09-02,FIN03170,800405.81,2556258.46,330255.12,3798573.48,62.94,4982012.93,2008014.0,96.6,4.9,0.8111673221827304
2025-09-03,FIN09874,759782.66,1052718.35,738456.89,4378474.14,36.99,5433660.24,4180693.2,98.47,4.43,0.7469247977707241
2025-09-04,FIN02255,1072056.12,1655170.38,646093.15,2693160.78,23.02,4349178.63,1384380.24,93.67,4.36,0.7274151244096596
2025-09-05,FIN01154,1125654.08,1534214.32,760943.01,-1200674.79,42.48,3074212.13,4232012.36,93.82,4.61,0.7119017434786165
2025-09-06,FIN04499,644042.88,1868610.57,694984.16,6480721.04,54.51,1799182.9,3199936.21,98.34,4.83,0.77936586627944
2025-09-07,FIN06295,627097.95,2905873.84,923875.05,6138938.89,61.94,1767536.77,3747878.35,89.61,4.63,0.6666345789602504
2025-09-08,FIN06197,739560.32,3286333.37,675173.05,3774881.26,34.3,3698034.52,1264191.99,93.89,4.14,0.72984498740831
2025-09-09,FIN09888,-18325.01,5148714.04,563835.71,4583629.6,49.27,3549474.55,1667198.16,95.56,4.36,0.798433317725182
2025-09-10,FIN01648,275848.45,1542401.82,674585.48,5626027.84,40.93,4952375.0,3811056.38,96.31,4.57,0.7519963659558849
2025-09-11,FIN05539,1353507.91,4347642.44,759097.81,800064.11,44.04,3880582.72,1590657.94,93.54,4.57,0.7699174235300524
2025-09-12,FIN09637,1457492.38,2652181.04,659843.53,3199696.73,67.89,807771.88,3618518.43,95.11,5.14,0.6708802048509841
2025-09-13,FIN04199,749288.08,2884963.65,658183.72,6272262.25,31.93,4453468.04,989018.1,87.82,4.2,0.8297789495286487
2025-09-14,FIN08445,1057993.12,3909734.31,509116.32,1515794.23,47.16,1528369.99,4171569.23,93.11,4.73,0.7840736356915771
2025-09-15,FIN02557,958789.82,1366436.59,516963.47,5109688.3,49.02,2404596.5,1182407.34,96.32,5.0,0.7388950336079461
2025-09-16,FIN05592,1993659.96,3496010.88,368474.01,1278285.03,54.38,3309477.62,3746511.72,92.17,5.22,0.7014488784826105
2025-09-17,FIN00098,1261037.94,3190457.82,1001248.16,5511074.03,45.81,5800034.9,3851860.15,95.18,4.47,0.675783930984224
2025-09-18,FIN02200,794576.59,3651705.95,400340.14,4345331.39,47.63,7389927.83,1952076.13,96.3,4.72,0.7256044105649746
2025-09-19,FIN02961,485112.54,3364086.32,510940.36,677966.56,41.57,3818189.87,3789217.45,94.02,4.75,0.8797705534010504
2025-09-20,FIN04973,241726.36,6428893.03,505821.03,7132454.79,47.29,2691076.11,3327224.52,95.5,4.64,0.7537383310546172
2025-09-21,FIN04433,918486.38,2052625.87,829683.85,2722462.96,41.99,3715144.91,2178960.73,92.23,4.56,0.7655666535199311
2025-09-22,FIN02869,559593.39,2203653.98,590826.6,2546788.59,50.35,4219044.22,1504164.1,94.41,4.71,0.7109133372659913
2025-09-23,FIN00956,310599.51,2073282.29,900509.05,4893780.92,41.76,2494922.66,133531.1,96.77,3.88,0.7577903795211351
2025-09-24,FIN08352,600641.43,2169017.6,514837.67,7095068.09,48.23,5514009.78,3455381.79,95.46,4.78,0.8052474375540446
2025-09-25,FIN05699,437995.9,2053125.12,706041.02,2069484.04,44.71,3280755.49,705049.59,93.31,4.62,0.6414882739913838
2025-09-26,FIN06944,1473262.02,4637259.18,482346.35,4571298.48,54.72,3662689.47,3090042.12,95.66,4.52,0.7534902755775945
2025-09-27,FIN04493,1172069.43,4964785.52,1080656.01,5423740.57,44.52,3902662.36,2574595.45,97.07,5.16,0.7968733830831353
2025-09-28,FIN09492,839426.3,2147413.61,411634.83,6037384.45,29.59,3554023.97,3928736.08,89.09,4.4,0.68525929815107
2025-09-29,FIN04911,1395786.9,1777269.01,712229.19,4837759.77,55.9,4149534.29,2519146.0,98.36,4.47,0.7183888146767432
2025-09-30,FIN03987,871336.92,3621943.04,777260.68,3575896.69,37.11,2071733.22,2479779.46,94.04,5.15,0.7267801936099753
2025-10-01,FIN09719,520356.76,2173621.71,733101.98,2506532.58,39.29,2155849.33,4004485.83,96.24,4.35,0.7722765477421434
2025-10-02,FIN06015,1411932.71,3850468.46,612840.33,4628100.68,39.8,1382695.55,3434418.68,98.47,4.43,0.7794077139586761
2025-10-03,FIN01218,1043916.22,3242059.49,623974.86,1938723.06,56.88,3579585.83,3407263.67,91.05,4.55,0.6494010106758069
2025-10-04,FIN04496,454561.21,810359.2,658830.06,-2354898.09,26.45,4063916.3,3627226.18,92.96,4.82,0.7141598428642274
2025-10-05,FIN04735,771236.15,5144476.07,620525.85,5441719.48,72.17,3605657.11,747042.79,94.17,4.65,0.7125607607316431
2025-10-06,FIN04555,514996.98,5495892.24,843525.94,6526901.67,54.12,5341759.41,4040283.38,92.74,4.22,0.6686013189438142
2025-10-07,FIN09146,325352.11,2087928.85,1093779.27,-1058326.24,46.9,2944489.31,3832951.22,100.02,4.44,0.6984599614716488
2025-10-08,FIN08050,1188722.96,2406399.15,538123.47,2083626.79,44.49,3906682.43,1492486.65,92.53,4.42,0.7492318790306383
2025-10-09,FIN03446,1556374.9,3359412.63,375058.79,5865679.33,47.44,1394757.4,2602419.44,93.4,4.57,0.7834335158949334
2025-10-10,FIN01045,319456.21,3428163.41,632313.39,9205314.81,49.48,2400132.64,2896599.73,95.6,4.71,0.6800672619930029
2025-10-11,FIN06893,1052912.41,3886706.9,1167890.33,4476366.34,50.56,3944917.02,2759849.05,91.54,4.7,0.7878797334764046
2025-10-12,FIN01693,599119.7,5799138.1,488704.33,2737760.89,49.78,4164033.6,3432697.52,93.87,4.09,0.7033754685535756
2025-10-13,FIN03436,660261.91,2704590.32,979074.26,4003425.11,45.74,2533021.1,5009392.6,95.92,4.89,0.8089220884175168
2025-10-14,FIN08754,620899.98,1825457.31,986819.67,7620364.88,43.25,2850311.19,4507151.81,94.05,4.66,0.7081169137335923
2025-10-15,FIN05895,519344.72,1003383.46,538907.07,2928243.9,43.65,786663.54,1067915.02,94.74,4.98,0.7728746889814039
2025-10-16,FIN03354,860550.59,1920773.53,764253.87,2572469.42,43.27,2443039.37,3846744.45,93.48,4.71,0.7318687228908545
2025-10-17,FIN00225,531699.25,2908078.1,976922.27,3307220.39,54.79,4222936.35,4862235.12,90.63,4.9,0.7188023770753191
2025-10-18,FIN04893,943536.42,5494024.87,573928.56,2214584.9,50.11,3773217.68,3508764.22,95.94,4.72,0.7503118054754823
2025-10-19,FIN07022,823622.43,2222593.02,609168.22,4712910.16,19.47,3666859.69,4520388.35,100.08,4.96,0.763860490836494
2025-10-20,FIN09151,753060.17,3271580.77,533267.7,8200371.73,50.65,3023494.76,5843927.69,95.06,4.73,0.7572468049232262
2025-10-21,FIN05600,503051.98,2931712.29,446331.36,5178232.9,46.65,2962552.33,4423745.98,95.66,4.56,0.7124706327364477
2025-10-22,FIN07996,626741.57,4636377.35,519698.24,3842155.13,44.8,2010280.79,3311229.73,97.01,5.22,0.8312666242985025
2025-10-23,FIN09007,1124862.68,6530243.81,404339.51,3750539.48,41.59,3949612.37,4454459.27,91.34,4.84,0.7076845187071581
2025-10-24,FIN07683,1029709.96,2203835.35,656877.25,798566.62,54.71,3553148.35,3161217.26,99.92,4.75,0.8136460213992999
2025-10-25,FIN04642,476880.78,2262452.7,495469.59,6478548.66,53.18,3654521.72,2987408.66,95.59,4.23,0.8213619610656778
2025-10-26,FIN07679,879549.68,4432306.45,696965.84,4247358.6,38.26,2201890.06,2448222.12,99.72,4.23,0.7049922215985017
2025-10-27,FIN08208,1123365.47,3919740.31,337702.25,4009035.97,48.49,-120069.22,5199092.73,92.89,4.67,0.8114682537609604
2025-10-28,FIN07339,218184.8,5567809.87,716456.71,11842053.88,36.54,4517969.89,1777302.05,100.26,4.63,0.7135117693091781
2025-10-29,FIN09435,1045580.21,3781134.42,817359.24,5121750.34,33.0,2269234.66,5154492.1,97.25,4.41,0.7091298706997091
2025-10-30,FIN02205,594639.7,2446595.01,249809.53,2682528.09,39.53,1721404.09,3671181.63,96.61,4.63,0.7576830757242834
2025-10-31,FIN01069,1055765.2,3790651.78,725124.0,3438140.95,52.44,3941979.31,942804.53,95.68,5.03,0.763058699146196
2025-11-01,FIN03444,557010.2,4523626.35,896479.55,7094623.12,53.22,2393122.51,3481239.78,94.29,4.78,0.7085514436209503
2025-11-02,FIN01060,167527.42,4115828.91,407209.97,4691084.84,49.41,4464866.98,-63861.02,98.48,4.27,0.6931423096157592
2025-11-03,FIN02327,233838.12,3672678.32,985790.18,1088597.46,51.25,3832862.23,3851683.57,95.41,4.56,0.6498765458183996
2025-11-04,FIN03420,860387.31,4464160.69,734149.84,6562412.5,49.44,3927839.6,4224806.27,89.33,4.36,0.730078081518777
2025-11-05,FIN00301,939522.65,4609356.5,508510.05,2876745.13,39.4,1003431.03,2102081.56,91.78,4.48,0.7278027595473008
2025-11-06,FIN00606,504266.11,4910531.75,638840.1,8777632.46,48.71,4681762.27,3130559.7,94.47,4.47,0.8121720373592739
2025-11-07,FIN03170,1081189.38,3872792.47,762114.73,6935812.97,51.9,3325245.01,5760441.65,95.9,4.45,0.8049817094333954
2025-11-08,FIN00699,221133.23,2718497.34,665292.72,3389464.65,51.5,2425563.14,2226505.73,94.84,4.23,0.6699057976689857
2025-11-09,FIN05088,817698.92,3162530.27,758186.03,7402434.41,55.27,3157071.01,1431826.35,98.53,4.55,0.7847866562867332
2025-11-10,FIN09331,389585.26,4662008.8,465217.76,4585637.53,51.1,418014.93,5081649.49,89.37,4.43,0.7542626687721968
2025-11-11,FIN00190,598673.41,1799086.26,684033.04,6408112.3,48.01,3535569.11,5772551.96,95.42,3.77,0.7190723903836691
2025-11-12,FIN00980,860130.7,3476575.53,366243.92,5553570.76,54.24,1483693.39,2958378.44,89.76,5.16,0.7384044154237673
2025-11-13,FIN02975,520682.38,2398423.14,627707.58,2462959.43,44.73,1022387.62,4406152.45,97.2,4.89,0.7594808701156887
2025-11-14,FIN06102,698614.74,2995619.0,468583.38,2933849.69,37.32,780263.39,4880254.0,94.74,4.48,0.7829606582111115
2025-11-15,FIN01184,1218679.59,4763799.06,502383.8,6819517.09,43.55,4540137.29,1886404.98,96.22,4.59,0.7610873642836486
2025-11-16,FIN03327,626696.5,3225330.06,898170.64,3650782.69,38.5,2054596.2,2255871.4,92.51,4.26,0.77494502633759
2025-11-17,FIN03394,1154888.72,3020650.59,869106.65,3490868.51,39.11,5140906.25,4721362.34,98.7,5.06,0.7448750502957354
2025-11-18,FIN08319,419988.38,1030921.3,772314.66,2210419.54,43.71,2187954.35,5373786.47,98.02,5.12,0.6974921880655065
2025-11-19,FIN01816,1040511.36,4010804.65,430762.63,5411626.38,38.09,516293.94,3761712.44,96.69,4.63,0.7948051079655617
2025-11-20,FIN05854,1381437.56,3868228.5,586518.93,9216992.52,42.29,1359337.37,1689114.43,94.63,4.87,0.7155110871946573
2025-11-21,FIN06709,-81787.82,6015685.08,893554.49,1949417.81,28.54,4715818.32,5807711.57,96.68,4.64,0.8293128968603398
2025-11-22,FIN00569,544433.02,2519480.72,678483.76,4484320.47,46.81,2730027.47,2190268.27,92.97,4.21,0.7993698844136651
2025-11-23,FIN05442,1058185.75,3265019.11,1115621.27,7707072.96,44.97,2170138.67,2471605.12,97.48,4.47,0.7171841631418724
2025-11-24,FIN01895,766484.86,3307795.55,728990.54,4243169.5,37.88,3180799.54,3444876.95,99.77,4.62,0.6821514500945572
2025-11-25,FIN02733,981185.98,5186848.88,688587.53,5478432.81,50.68,3668453.53,5185799.82,98.1,4.46,0.8107656410024608
2025-11-26,FIN03863,616565.79,2820117.32,587982.73,1961350.77,53.09,4546858.48,4179904.14,92.9,4.53,0.6753860119943527
2025-11-27,FIN07455,874785.01,3349729.41,676842.5,5422557.8,31.02,5019296.18,3549071.31,96.05,4.56,0.7778698776292845
2025-11-28,FIN04014,784196.72,3815046.62,619428.23,3993562.24,38.35,2439130.54,3618636.57,91.27,4.56,0.7766670589636124
2025-11-29,FIN01686,1279063.52,3218977.35,792182.17,6716819.05,38.29,1060374.65,3015583.02,96.66,4.6,0.7739322875568235
2025-11-30,FIN03009,937540.25,2323300.59,842085.26,7185037.38,36.81,2362512.52,3754900.95,96.31,4.29,0.8063356819436964
2025-12-01,FIN07806,968643.53,3229561.85,492254.47,10440705.79,52.15,3323860.91,-680935.51,89.61,4.39,0.7823829872941723
2025-12-02,FIN00154,688398.73,4474004.07,382801.4,5773916.66,43.28,1577314.1,2526958.37,91.65,4.23,0.7605268843493987
2025-12-03,FIN01409,660082.11,1502557.14,281432.42,5184541.51,42.67,1586742.89,3299755.97,94.19,4.86,0.7682985265617573
2025-12-04,FIN00784,680665.63,3143084.2,752010.28,4879420.43,27.59,3443015.2,1299504.75,94.14,4.0,0.6981856577003154
2025-12-05,FIN08096,989900.64,1964364.75,428543.67,3608081.34,50.47,2883053.47,3508067.17,91.52,4.91,0.7458496013651736
2025-12-06,FIN07560,684993.26,4645791.02,217860.51,5214000.25,34.22,2999271.21,2659322.7,96.13,4.98,0.7716701819183408
2025-12-07,FIN07343,950759.8,799828.58,728039.18,3742203.66,45.48,1870198.84,5475012.43,95.73,4.5,0.8208862022464615
2025-12-08,FIN07206,1618439.56,2164143.73,1150484.06,4819229.94,47.37,2623721.93,5212893.38,94.45,3.86,0.6997188413785539
2025-12-09,FIN05596,1168137.65,3488656.54,648816.59,7487370.99,56.76,1633712.31,2283885.78,92.83,4.49,0.7726984694858151
2025-12-10,FIN05801,720500.98,5169970.48,818355.28,2091029.22,33.61,4222672.73,2736373.42,98.04,4.57,0.7667387233007129
2025-12-11,FIN02806,1291564.33,2861920.2,666461.83,7074731.36,18.78,4429641.74,2846834.98,99.79,4.3,0.7605338547906938
2025-12-12,FIN00537,689820.22,2169410.35,630184.01,7486250.76,46.56,318201.53,2304208.27,93.61,4.44,0.7855604882673376
2025-12-13,FIN05986,80313.6,5616551.98,834532.19,4153946.84,60.57,1626181.69,3233245.06,93.24,5.02,0.6938652985124252
2025-12-14,FIN01841,465464.63,906189.04,591765.09,-498576.51,55.7,817119.38,1863709.57,96.43,4.77,0.7971532053633581
2025-12-15,FIN08716,142882.47,-156088.36,703712.05,3016804.96,46.78,2024973.58,1328809.9,93.97,4.33,0.7546778681981918
2025-12-16,FIN06971,710969.8,3577514.38,714613.42,7439533.61,40.7,2833418.86,3847665.65,94.61,4.14,0.7636060884838042
2025-12-17,FIN05625,849294.41,2244604.35,515921.71,4374989.56,51.96,884016.87,3857461.02,97.14,4.5,0.7486210741741322
2025-12-18,FIN02950,1469259.46,1510031.2,849179.47,2107840.3,36.52,1637098.75,1797576.86,89.49,4.53,0.7342076626180388
2025-12-19,FIN07992,964651.84,3957184.93,614913.57,3256066.43,49.09,1519956.09,4239350.49,98.82,4.73,0.7041116732447631
2025-12-20,FIN04780,760481.54,3299896.34,498325.76,6379893.15,49.34,3248217.93,2045734.96,95.22,4.44,0.7005469220464575
2025-12-21,FIN02368,1152538.07,2156847.53,757735.14,5697528.19,54.15,3051419.56,3316770.24,93.82,4.73,0.6983229917738932
2025-12-22,FIN06655,15621.56,1143477.13,469675.35,3873317.83,68.89,1922647.47,4131587.94,94.75,5.13,0.7289155160738708
2025-12-23,FIN08173,930508.22,4189367.28,655692.41,3576369.02,48.36,3204774.75,2904780.86,94.9,4.82,0.7216585051708003
2025-12-24,FIN04495,1130648.69,3874902.46,648204.71,3518476.23,40.55,2172431.96,3606356.94,90.01,4.57,0.7733960087697856
2025-12-25,FIN09163,289535.69,2814627.13,868019.72,2286373.33,44.74,2564857.22,2211158.46,99.33,4.54,0.6515606366306961
2025-12-26,FIN06002,1270078.98,5567710.37,745326.97,8178771.95,29.62,5340274.97,2670822.29,95.13,4.49,0.7049245294475812
2025-12-27,FIN06614,968977.72,1440911.77,645011.32,3679701.21,38.94,4865139.6,2657328.38,96.29,4.92,0.8283678501100672
2025-12-28,FIN09358,687123.32,796520.23,814195.02,7254165.06,41.41,1098138.87,1880523.31,97.76,4.41,0.8187691257857543
2025-12-29,FIN05919,1079016.69,1975984.76,929107.81,7960378.08,40.42,4136395.54,2699112.72,92.06,4.6,0.7526573906184378
2025-12-30,FIN00853,1691463.0,2890450.1,762011.03,6746030.22,46.28,4110232.62,728300.45,96.38,4.6,0.7737250347542635
2025-12-31,FIN04146,910410.7,3299243.71,652113.48,3425921.63,37.83,1314050.11,2247470.2,94.24,4.45,0.72151570750579
2026-01-01,FIN01184,652925.7720531519,1132870.740101041,702509.6989576363,3910368.653038574,37.924242602159815,2550018.341619695,1993922.916282312,95.26959317875027,4.6553087138422145,0.8462316420712658
2026-01-02,FIN01184,118599.52736962365,4119224.2943473477,626847.0651226402,3887099.262367132,46.87990500416304,3145224.191142434,3771755.6495740507,96.0152057052989,4.749046951208646,0.7069348894442271
2026-01-03,FIN01184,54900.25056306773,2704465.372926544,697312.2743460999,5607090.101814265,48.43429922292264,1379381.2574504798,3240971.506077811,94.37932782998497,4.849124422375516,0.7286809683435733
2026-01-04,FIN01184,560079.6321071945,5236512.1086954875,1195616.0086840396,2093231.0450830082,37.06787820253691,2057724.7344935825,2980346.6055509066,97.11883543272336,4.686413219426415,0.6895259897213132
2026-01-05,FIN01184,1039098.7812670997,2450625.558391861,852162.4809417373,4675958.840281036,53.5044444953938,3768111.3170891246,3913255.441235036,93.84329369495835,4.451802795363645,0.7200685701982691
2026-01-06,FIN01184,878422.208458285,2516125.035937721,715505.041144586,3562075.600194835,43.532446667807825,2878899.548058945,2922378.2751373234,98.68875057463364,4.954809994870134,0.8320804060078488
2026-01-07,FIN01184,1019570.3523716077,1225036.274589238,731069.7021059621,8803910.51687128,61.174943571702784,4201197.627554428,1591711.6676616825,92.38978172462086,4.607149798773723,0.7095551172549278
