date,order_id,driver_id,driver_rating,delivery_status,sla_met,total_order_value,commission_revenue,unexpected_risk_cost,active_jan,active_feb,active_mar,active_current_month,active_last_month,delivery_time,delivery_cost
2025-06-20,ORD05232,DVR0821,4.53,Fail,No,43009.02,9158.04,-6006.16,0.84,0.97,0.9,1.0,1.33,41.9179978218247,8255.573444956022
2025-06-21,ORD01853,DVR0370,4.62,Success,No,28065.79,10994.27,921.66,0.88,0.76,0.8,1.0,1.02,49.66231623068981,8002.275171801351
2025-06-22,ORD06585,DVR0501,4.88,Fail,No,54716.14,9579.13,-3329.29,1.15,1.15,1.05,1.0,0.58,45.54599465985865,8224.612642708962
2025-06-23,ORD01291,DVR0979,4.58,Fail,Yes,67616.65,13350.27,5253.43,1.09,0.85,1.04,1.0,0.41,48.977593225736186,8347.19723658224
2025-06-24,ORD03581,DVR0759,4.85,Success,No,59058.84,7388.56,1131.01,0.95,0.88,0.87,1.0,0.36,35.74853374549191,7913.167915390276
2025-06-25,ORD07554,DVR0731,4.48,Success,Yes,43172.03,9913.85,-332.98,1.14,0.82,0.67,1.0,1.16,49.3456104185786,8619.80202832885
2025-06-26,ORD07280,DVR0195,4.79,Fail,Yes,31820.38,10527.03,4177.61,0.83,1.08,1.04,1.0,1.55,43.07554463261216,10355.805473735876
2025-06-27,ORD01636,DVR0921,4.97,Success,Yes,48585.98,9135.1,-2964.89,0.81,0.74,0.95,1.0,0.34,47.88409340311578,8852.007199585429
2025-06-28,ORD03696,DVR0145,4.23,Fail,Yes,48297.93,3195.04,-2372.6,1.1,1.07,1.03,1.0,1.18,51.91017560206764,6742.105982649706
2025-06-29,ORD00698,DVR0543,4.54,Success,Yes,38949.0,9653.49,-3582.31,1.06,1.14,1.25,1.0,0.65,48.31879515915969,8566.654448698448
2025-06-30,ORD04737,DVR0795,4.8,Success,Yes,56495.93,12181.9,-2346.5,0.92,1.06,0.98,1.0,0.53,50.2612916937054,7970.7772247359935
2025-07-01,ORD00854,DVR0598,4.65,Fail,Yes,71449.93,11891.03,540.76,0.82,1.09,0.91,1.0,1.36,35.780194140238464,7396.908089121012
2025-07-02,ORD08164,DVR0616,4.76,Success,Yes,52701.37,10882.29,1890.11,1.18,1.09,0.82,1.0,0.63,49.41745389154805,8225.749875194226
2025-07-03,ORD05855,DVR0869,4.58,Fail,Yes,51987.99,7420.85,3347.43,0.74,0.83,0.94,1.0,0.78,48.329813889063544,7562.411935116841
2025-07-04,ORD07392,DVR0753,4.71,Success,Yes,39318.03,10978.87,-5338.29,0.9,1.2,1.0,1.0,0.75,43.54545585558609,7543.783885826639
2025-07-05,ORD06528,DVR0454,4.66,Fail,No,66265.02,8670.48,-185.55,1.01,0.9,0.99,1.0,-0.15,39.159159809239064,8130.912330513671
2025-07-06,ORD05249,DVR0341,4.91,Fail,No,49268.4,10879.21,-3104.44,1.23,0.97,1.22,1.0,0.77,49.333611309882315,8311.666741171804
2025-07-07,ORD05172,DVR0853,4.74,Success,No,43453.2,10326.44,-289.75,1.03,0.92,1.05,1.0,0.36,43.454315442188516,6848.05684227858
2025-07-08,ORD01707,DVR0876,4.76,Fail,Yes,50870.84,7710.34,7626.91,1.05,1.05,0.96,1.0,-0.05,41.012731477944314,6889.258490657872
2025-07-09,ORD05791,DVR0901,4.61,Success,No,55583.22,7910.31,1260.1,0.9,0.89,0.88,1.0,0.38,47.41760953425178,8351.354046012586
2025-07-10,ORD09925,DVR0147,4.6,Success,No,51742.59,10882.88,3154.28,1.06,0.99,1.02,1.0,0.38,46.04083920156522,9197.174879362967
2025-07-11,ORD05535,DVR0291,4.61,Success,No,64057.44,9510.02,6462.62,0.99,0.79,0.85,1.0,1.13,38.46809319686983,8226.584242376137
2025-07-12,ORD04931,DVR0944,4.77,Fail,Yes,54567.62,8034.63,3864.73,0.76,1.16,1.01,1.0,0.12,35.94662513547658,7962.887196736147
2025-07-13,ORD03510,DVR0902,4.61,Fail,Yes,46858.41,7837.93,-1046.13,1.09,1.08,1.05,1.0,0.25,59.02670573477195,8730.033593393406
2025-07-14,ORD00202,DVR0752,4.75,Success,Yes,54766.39,9312.92,-3627.13,1.12,0.93,0.95,1.0,0.75,45.13207241386431,7296.339509019333
2025-07-15,ORD04218,DVR0075,5.09,Success,Yes,55902.66,13773.48,256.26,1.09,0.9,0.89,1.0,-0.01,40.290216169660326,7058.552690156695
2025-07-16,ORD08958,DVR0065,4.86,Fail,No,35172.66,8783.34,-1419.57,0.98,1.07,0.67,1.0,0.32,50.89784762153675,7718.933244712772
2025-07-17,ORD04389,DVR0159,4.63,Success,No,63402.61,10003.5,-4402.42,0.85,0.87,1.14,1.0,-0.17,45.8316002196903,7025.21088077584
2025-07-18,ORD02327,DVR0917,4.92,Success,No,46662.63,10279.11,1101.31,0.66,1.0,1.04,1.0,1.08,37.93123609319774,7363.171308653101
2025-07-19,ORD08004,DVR0311,4.62,Fail,No,46957.89,7341.83,1179.12,1.0,1.15,1.04,1.0,0.49,34.49889469588045,7721.658462566687
2025-07-20,ORD02931,DVR0269,4.31,Success,Yes,58808.29,5836.32,5865.39,1.13,0.85,0.76,1.0,0.63,44.58210583007417,7883.108187559991
2025-07-21,ORD07777,DVR0657,4.5,Fail,Yes,58759.69,7590.56,-777.55,1.12,1.03,1.17,1.0,1.07,43.15698954539264,9089.572793209205
2025-07-22,ORD00197,DVR0254,4.34,Success,Yes,42046.57,10625.66,1223.5,1.09,1.02,0.91,1.0,0.28,43.32366523723956,8791.85047407241
2025-07-23,ORD07125,DVR0670,4.63,Fail,No,59403.01,10245.0,-1724.4,0.97,0.96,0.94,1.0,0.48,49.80879628173069,7568.640736502523
2025-07-24,ORD01930,DVR0161,4.7,Success,Yes,43666.91,11710.64,3072.31,1.13,0.9,0.83,1.0,0.12,51.59737884741011,7580.00479906567
2025-07-25,ORD06287,DVR0847,5.01,Success,Yes,71137.67,10267.45,-38.26,1.11,1.16,0.73,1.0,0.12,52.74054590466967,7898.822236510799
2025-07-26,ORD08800,DVR0182,4.75,Fail,No,40576.52,9775.87,-3305.29,0.92,0.88,1.14,1.0,0.19,39.23487762678785,6626.657451059144
2025-07-27,ORD09339,DVR0035,4.65,Success,No,52899.84,8597.63,308.23,1.07,0.7,1.16,1.0,0.4,50.51831500364874,8919.559829336347
2025-07-28,ORD04282,DVR0816,4.85,Fail,Yes,41109.5,12144.8,1567.67,0.91,1.07,0.96,1.0,0.45,46.19159512516234,8358.686946232212
2025-07-29,ORD02511,DVR0747,4.27,Success,Yes,75790.61,7846.63,1146.04,1.06,0.79,0.88,1.0,0.77,47.09143466971072,9393.047732325245
2025-07-30,ORD09986,DVR0312,4.74,Fail,Yes,35848.51,7390.98,3610.78,0.8,1.08,0.93,1.0,0.2,53.69245671002794,6965.784865578837
2025-07-31,ORD00659,DVR0017,4.84,Fail,Yes,56188.05,11388.12,-4164.04,0.81,1.18,0.93,1.0,0.79,47.93945261086221,9023.687635803133
2025-08-01,ORD02811,DVR0630,4.41,Fail,Yes,41653.22,6860.18,-2276.99,1.13,1.07,0.81,1.0,0.87,49.80485546907016,8755.002438740643
2025-08-02,ORD07098,DVR0176,4.91,Fail,Yes,46048.54,15791.02,2344.75,1.11,1.14,0.94,1.0,0.41,44.82992432584979,7059.635300207192
2025-08-03,ORD06546,DVR0819,4.76,Success,No,55370.57,10227.52,-1910.77,1.07,1.29,1.0,1.0,0.25,29.74242639638714,8729.720512865786
2025-08-04,ORD09561,DVR0709,4.61,Success,No,64270.17,10865.92,1099.89,0.99,1.12,1.12,1.0,0.67,48.35903917964798,8263.355299353043
2025-08-05,ORD01986,DVR0583,4.81,Fail,No,68873.36,8110.55,-7193.25,0.65,1.03,0.98,1.0,0.54,45.515760310022735,6501.954161891933
2025-08-06,ORD08338,DVR0331,5.12,Fail,Yes,32395.92,9285.67,8817.1,0.97,1.23,0.76,1.0,0.74,40.84210920895927,7933.805262523962
2025-08-07,ORD02911,DVR0174,4.73,Fail,No,53226.18,9020.0,-490.61,1.04,1.25,1.03,1.0,1.39,46.05398768565798,9600.192373833472
2025-08-08,ORD01734,DVR0659,4.74,Success,Yes,66981.55,8745.79,4072.35,0.91,1.25,0.94,1.0,0.67,43.729759528424054,7913.488820522477
2025-08-09,ORD01843,DVR0352,4.61,Success,Yes,30683.48,11545.17,-700.04,0.88,0.9,1.17,1.0,0.33,43.63169286789454,7094.698966612506
2025-08-10,ORD08680,DVR0273,4.53,Success,No,53764.42,8965.63,1643.04,1.18,0.77,1.18,1.0,0.2,43.206760959049326,8692.70579671669
2025-08-11,ORD02976,DVR0783,4.85,Success,Yes,50111.68,12461.47,5001.24,0.97,0.89,1.19,1.0,0.22,50.743312579095694,6752.16262453832
2025-08-12,ORD01959,DVR0261,4.53,Fail,Yes,54920.47,16382.9,3984.59,1.04,1.08,0.9,1.0,-0.07,44.69180020087863,8076.106361126931
2025-08-13,ORD05759,DVR0901,4.71,Fail,No,41221.62,9332.67,-287.15,1.09,1.0,1.26,1.0,1.08,49.88275450981454,8097.683905727668
2025-08-14,ORD06694,DVR0437,4.6,Fail,No,33565.48,10399.85,-71.42,0.84,0.94,1.03,1.0,-0.44,37.37805859070256,7435.328462576996
2025-08-15,ORD02385,DVR0019,4.78,Success,No,28054.21,10941.16,3478.82,1.01,1.06,1.21,1.0,0.87,40.89291656210421,8031.954108417178
2025-08-16,ORD04736,DVR0066,4.76,Success,Yes,61405.39,14353.47,7624.04,1.16,0.75,0.91,1.0,0.21,55.470448688130915,9352.532161339372
2025-08-17,ORD01802,DVR0663,4.89,Success,No,62878.93,9839.97,949.66,1.23,1.0,0.94,1.0,0.39,47.690745771582485,9360.9160940363
2025-08-18,ORD08155,DVR0460,4.6,Fail,No,53629.4,8061.47,6451.31,0.99,1.15,1.02,1.0,0.2,49.769317761967145,6876.482515232703
2025-08-19,ORD08120,DVR0708,4.64,Fail,Yes,43970.47,7019.39,-402.37,0.95,1.06,1.0,1.0,1.33,43.03872513663572,8413.441791724952
2025-08-20,ORD06616,DVR0684,4.51,Success,No,31402.16,9898.74,3317.93,1.02,1.08,1.16,1.0,0.64,45.48320470606852,5701.555772127542
2025-08-21,ORD05534,DVR0117,4.61,Fail,No,56638.0,8968.48,3783.05,1.01,1.22,0.95,1.0,1.01,32.68483079037501,8822.422567861846
2025-08-22,ORD04061,DVR0441,4.76,Success,No,37430.28,14826.48,-927.81,1.17,0.97,1.14,1.0,1.26,44.69823136182484,6893.540097449687
2025-08-23,ORD00262,DVR0861,4.84,Success,Yes,41925.76,14254.24,-1978.76,0.84,0.88,1.08,1.0,0.71,39.832480018475025,7987.171390995556
2025-08-24,ORD06287,DVR0427,4.52,Fail,Yes,43365.47,7572.14,3920.94,0.94,1.16,0.95,1.0,0.06,44.811174208472096,6169.2907897242985
2025-08-25,ORD08815,DVR0143,4.86,Success,Yes,47855.73,8343.26,-1306.88,0.82,1.16,1.07,1.0,0.53,35.431286762941205,6536.413283388938
2025-08-26,ORD09208,DVR0580,4.95,Fail,Yes,41374.71,10212.69,-2437.88,0.84,1.06,0.91,1.0,0.28,51.49973508727385,7407.028084041611
2025-08-27,ORD02049,DVR0423,4.77,Success,No,50521.92,13366.3,-1781.99,1.03,0.95,1.31,1.0,0.39,45.21001666948237,7156.602769947036
2025-08-28,ORD05423,DVR0997,5.05,Fail,Yes,42958.56,10172.76,-1319.53,1.09,0.98,0.61,1.0,0.59,35.64209388516666,7698.734660431792
2025-08-29,ORD04548,DVR0910,4.55,Fail,Yes,58231.15,8494.62,3020.71,0.89,0.78,1.07,1.0,0.57,47.52772921299758,7889.271332845633
2025-08-30,ORD03108,DVR0245,4.46,Fail,No,62036.5,9896.6,1955.86,1.09,1.15,0.73,1.0,0.83,37.31350743965669,9047.09718266446
2025-08-31,ORD07158,DVR0499,4.36,Success,No,51388.56,8539.31,2581.27,1.14,1.14,0.95,1.0,0.9,43.76244908727576,8217.421161088443
2025-09-01,ORD07400,DVR0526,4.98,Success,No,55475.47,11472.53,1663.87,1.25,0.77,0.97,1.0,0.57,42.510230514853845,8552.662671541288
2025-09-02,ORD03170,DVR0375,4.82,Fail,Yes,74580.52,8347.38,-1501.05,0.99,1.11,1.19,1.0,0.83,45.87073458931304,8355.299422232374
2025-09-03,ORD09874,DVR0322,4.68,Fail,Yes,36601.27,8820.61,2523.43,0.89,1.04,0.88,1.0,0.37,43.89689359690445,9020.744877272706
2025-09-04,ORD02255,DVR0134,4.75,Success,Yes,35898.75,12805.63,4036.49,0.84,0.82,1.16,1.0,1.27,42.155843374605524,6306.13609880609
2025-09-05,ORD01154,DVR0926,4.48,Success,No,58157.56,8206.0,2172.4,0.83,0.79,0.81,1.0,0.36,48.465668723201276,8046.766283568696
2025-09-06,ORD04499,DVR0345,5.16,Success,No,72603.19,6590.98,1752.02,1.15,1.03,1.17,1.0,1.21,46.4007690119458,8662.999540969535
2025-09-07,ORD06295,DVR0269,4.72,Fail,Yes,47129.0,10263.26,-2041.04,0.77,0.91,0.91,1.0,-0.08,43.27798008718585,7683.465621031243
2025-09-08,ORD06197,DVR0684,4.71,Success,No,70067.26,9177.95,1010.56,1.15,1.26,0.99,1.0,0.45,43.68151348105402,7571.983121735722
2025-09-09,ORD09888,DVR0491,4.83,Success,No,51248.79,11255.54,-2206.85,0.86,1.12,0.93,1.0,0.47,38.4320412534239,9380.14699575576
2025-09-10,ORD01648,DVR0163,4.78,Fail,No,42276.77,10793.4,275.32,0.88,1.05,1.16,1.0,0.77,46.630937140058954,9134.542106810934
2025-09-11,ORD05539,DVR0078,4.73,Success,Yes,38700.93,9960.85,-4763.25,0.96,1.06,1.13,1.0,1.05,34.91994008051937,7198.129951619015
2025-09-12,ORD09637,DVR0611,4.54,Success,No,57400.57,9891.45,-4739.22,0.88,1.18,1.04,1.0,0.03,46.52392652970772,7201.619518610376
2025-09-13,ORD04199,DVR0426,4.78,Success,No,39575.06,8283.46,-245.35,1.11,1.11,0.82,1.0,0.1,43.62734576914315,8265.169446308273
2025-09-14,ORD08445,DVR0326,5.05,Fail,Yes,51073.85,10235.51,-1359.51,1.23,1.05,0.88,1.0,-0.04,35.53638153842186,7782.108548261035
2025-09-15,ORD02557,DVR0502,4.95,Fail,Yes,68412.46,12136.89,683.14,0.89,0.82,0.84,1.0,1.27,41.978645089680825,8574.857474193892
2025-09-16,ORD05592,DVR0134,4.99,Fail,No,46594.8,7717.32,-69.91,0.92,1.45,0.66,1.0,0.78,44.34683065928593,7867.851973434162
2025-09-17,ORD00098,DVR0069,4.6,Fail,No,65302.34,10024.05,444.35,0.96,0.81,1.16,1.0,0.11,46.112986778263526,6789.44050372594
2025-09-18,ORD02200,DVR0560,4.51,Fail,Yes,36117.19,12511.24,2247.54,1.06,0.93,0.93,1.0,0.42,37.91035687883585,9774.289944482147
2025-09-19,ORD02961,DVR0719,4.67,Fail,Yes,43973.23,11241.26,-1094.0,0.96,0.72,0.93,1.0,1.2,52.37774447464119,7088.762079180699
2025-09-20,ORD04973,DVR0362,4.7,Fail,No,33894.15,13157.2,-333.88,1.17,1.06,1.19,1.0,0.5,41.99757503733652,8955.294279171476
2025-09-21,ORD04433,DVR0510,4.9,Success,No,50978.28,8683.1,4886.21,1.14,1.0,0.91,1.0,0.47,41.40904717111281,7829.838133556356
2025-09-22,ORD02869,DVR0733,4.37,Success,No,59139.58,5674.44,359.84,0.82,1.09,0.86,1.0,0.26,49.194287710569476,9642.092796299874
2025-09-23,ORD00956,DVR0361,4.98,Fail,No,51003.56,10515.03,-208.45,1.05,0.71,0.95,1.0,0.14,56.530776615103505,8546.904871234745
2025-09-24,ORD08352,DVR0320,4.66,Success,Yes,64298.63,10900.86,607.46,1.19,1.15,0.82,1.0,1.2,36.76162289582298,6353.838796005166
2025-09-25,ORD05699,DVR0974,4.61,Success,No,41488.53,13297.67,-152.82,0.91,0.85,1.03,1.0,1.44,45.39142598149885,9085.51752685102
2025-09-26,ORD06944,DVR0448,4.5,Fail,No,52736.69,12868.09,-1861.84,0.94,0.95,0.93,1.0,0.16,44.325663123523576,8387.038723732207
2025-09-27,ORD04493,DVR0498,4.38,Success,Yes,44047.56,11315.89,-2761.1,0.91,1.12,0.91,1.0,1.31,48.54038966154587,7965.425849542128
2025-09-28,ORD09492,DVR0612,4.85,Success,No,54310.29,11860.73,-2029.74,0.91,1.02,0.9,1.0,0.4,43.99699071099875,8874.87698422007
2025-09-29,ORD04911,DVR0258,4.71,Success,Yes,55949.97,9579.82,3071.53,0.75,1.03,0.96,1.0,0.89,43.701486592316776,9723.709161475712
2025-09-30,ORD03987,DVR0318,4.45,Success,No,56857.88,7131.93,-1613.48,0.8,1.1,0.99,1.0,1.31,33.19412928224886,6941.136574692595
2025-10-01,ORD09719,DVR0509,4.45,Success,No,37778.68,10317.42,-132.74,0.99,1.04,0.91,1.0,0.56,44.24828370157642,7456.343257801769
2025-10-02,ORD06015,DVR0274,4.63,Fail,Yes,39866.07,12378.24,2534.75,1.19,0.92,0.93,1.0,0.48,45.714318413527174,6856.810287987827
2025-10-03,ORD01218,DVR0137,5.01,Fail,Yes,42006.68,11600.92,-517.65,0.89,0.95,0.97,1.0,1.02,34.544698464375884,9009.370790146475
2025-10-04,ORD04496,DVR0668,4.64,Fail,No,47378.51,12023.75,2324.71,0.89,1.01,0.95,1.0,0.1,50.96651546190087,9487.781616134476
2025-10-05,ORD04735,DVR0885,4.41,Success,No,51142.06,9017.62,-4453.14,1.22,0.84,0.98,1.0,1.19,50.83598437035192,7203.95957797152
2025-10-06,ORD04555,DVR0614,4.65,Fail,No,58308.66,9404.15,-62.89,0.83,1.13,0.88,1.0,0.7,38.84552262676509,9677.900130589329
2025-10-07,ORD09146,DVR0366,4.64,Success,Yes,40346.78,11188.84,596.19,0.75,1.02,1.12,1.0,0.35,45.09966559489838,6264.145865479136
2025-10-08,ORD08050,DVR0422,4.18,Success,No,31656.39,8734.66,422.36,0.86,0.99,0.99,1.0,0.34,46.10220492600176,7878.615783822665
2025-10-09,ORD03446,DVR0011,4.68,Success,Yes,75017.83,8808.02,-4802.69,0.89,1.16,0.91,1.0,-0.03,38.4843870794771,8363.228177920048
2025-10-10,ORD01045,DVR0351,4.65,Success,Yes,37076.24,10746.96,4100.89,0.74,0.96,1.03,1.0,0.37,46.24076905737961,8784.017269581569
2025-10-11,ORD06893,DVR0183,4.82,Fail,No,59788.78,11850.04,-2314.18,0.96,0.95,0.97,1.0,0.51,37.24734047503723,8482.892463491615
2025-10-12,ORD01693,DVR0112,5.04,Fail,Yes,50496.62,9561.46,1394.7,1.11,0.9,0.74,1.0,0.12,45.99973582223052,10012.499278282608
2025-10-13,ORD03436,DVR0872,4.91,Success,No,53036.36,7265.19,375.06,0.8,1.03,1.03,1.0,0.61,47.22962827854107,7168.546528591291
2025-10-14,ORD08754,DVR0857,4.64,Fail,No,50117.84,8283.59,3479.26,0.99,1.02,0.84,1.0,0.86,52.59272410733472,7613.175526780412
2025-10-15,ORD05895,DVR0248,4.48,Success,No,45693.8,10522.23,7169.65,1.04,0.87,1.11,1.0,0.53,34.82653298972551,6698.594786434982
2025-10-16,ORD03354,DVR0766,5.18,Fail,No,55491.01,10493.27,-3672.44,0.97,0.95,0.95,1.0,0.95,45.97356430767998,8380.362244354546
2025-10-17,ORD00225,DVR0870,4.7,Fail,No,45073.46,10611.74,-1672.74,1.01,0.87,1.09,1.0,0.24,39.05189578647922,6933.870517481159
2025-10-18,ORD04893,DVR0827,4.7,Success,Yes,63597.47,11279.08,939.72,1.01,0.87,0.89,1.0,1.12,49.18880875216257,6863.425629576852
2025-10-19,ORD07022,DVR0787,4.69,Fail,Yes,56696.81,10050.75,-3095.67,0.87,0.71,0.99,1.0,0.69,48.56132757085303,7785.960915121827
2025-10-20,ORD09151,DVR0285,4.73,Success,No,57056.39,10668.5,2788.66,1.19,0.94,1.15,1.0,1.38,45.59655417102262,9211.051932264838
2025-10-21,ORD05600,DVR0448,4.67,Fail,No,44282.4,9929.61,2979.42,1.15,0.71,0.94,1.0,1.8,49.509403250752946,8734.867642893314
2025-10-22,ORD07996,DVR0242,4.58,Success,Yes,47407.67,12774.18,2094.29,1.15,0.9,0.9,1.0,0.41,58.012611507878276,8382.27050431521
2025-10-23,ORD09007,DVR0694,4.59,Success,Yes,36424.56,13449.98,1087.77,1.12,0.88,1.07,1.0,0.43,40.76594579635706,7448.582785213957
2025-10-24,ORD07683,DVR0191,4.69,Fail,Yes,46061.14,7203.66,4620.25,0.76,1.14,1.07,1.0,0.51,49.72856955549691,6630.016999800735
2025-10-25,ORD04642,DVR0768,4.59,Fail,Yes,38171.33,9428.68,-3252.39,1.11,0.82,0.9,1.0,0.92,38.25556962670055,6967.455308278304
2025-10-26,ORD07679,DVR0349,4.56,Success,No,65291.48,10114.88,553.7,1.07,0.86,0.7,1.0,1.27,39.04077331115677,7018.124386350452
2025-10-27,ORD08208,DVR0037,4.71,Fail,No,50719.03,9400.89,-1952.96,0.77,0.92,0.89,1.0,0.32,44.98724334981645,7652.599143719854
2025-10-28,ORD07339,DVR0849,4.64,Fail,Yes,52103.65,14309.19,3124.51,0.95,0.89,1.07,1.0,0.82,47.77255820417261,7314.478948921431
2025-10-29,ORD09435,DVR0604,4.98,Success,No,47537.04,10570.56,-5365.15,1.02,1.19,0.87,1.0,0.57,46.173359024491006,8860.005632218554
2025-10-30,ORD02205,DVR0982,4.19,Success,Yes,52416.24,8117.82,262.68,1.21,0.8,0.98,1.0,0.93,40.229959495739166,8955.92377661595
2025-10-31,ORD01069,DVR0743,4.9,Fail,No,78585.93,11458.15,1395.33,1.08,0.92,0.89,1.0,1.36,48.162687497142834,8295.27098263313
2025-11-01,ORD03444,DVR0437,4.93,Success,Yes,46671.44,10682.6,-2603.55,0.86,1.03,0.71,1.0,0.52,50.991429865066465,8858.507468190768
2025-11-02,ORD01060,DVR0114,4.3,Success,No,42628.51,10761.76,-1601.9,1.22,1.11,0.89,1.0,-0.17,48.47470055339591,7832.452038503523
2025-11-03,ORD02327,DVR0796,4.63,Success,Yes,56249.58,14344.82,398.17,0.99,0.92,1.07,1.0,0.99,37.6971739989759,9317.085961548426
2025-11-04,ORD03420,DVR0868,4.62,Fail,Yes,20983.29,10872.78,3327.71,0.94,0.68,0.65,1.0,0.23,47.55916930182307,7662.231505591017
2025-11-05,ORD00301,DVR0680,4.43,Fail,No,50873.94,9313.32,-2869.71,0.93,0.95,1.02,1.0,0.56,54.31968069016841,8260.668189811046
2025-11-06,ORD00606,DVR0709,4.55,Success,Yes,45845.33,5377.75,-2325.96,0.75,1.18,0.81,1.0,1.01,39.22459764364247,8238.86289353353
2025-11-07,ORD03170,DVR0452,4.48,Fail,No,38682.22,9642.78,3859.21,0.96,1.02,1.07,1.0,0.78,46.15029817810912,6390.659571341037
2025-11-08,ORD00699,DVR0138,5.02,Success,No,55996.39,13148.85,-500.76,1.05,1.01,1.08,1.0,0.58,46.370415472562,7765.827311475138
2025-11-09,ORD05088,DVR0777,4.87,Fail,Yes,50758.88,9819.66,-2073.72,0.93,0.81,0.96,1.0,0.36,36.319174251248,7693.680319760017
2025-11-10,ORD09331,DVR0564,4.93,Success,No,29331.9,4699.18,2621.88,1.04,0.8,0.96,1.0,-0.76,40.786365039562014,6208.756059881507
2025-11-11,ORD00190,DVR0202,4.83,Success,No,42673.34,8849.38,-1171.71,0.86,0.98,0.87,1.0,0.97,50.27112963849552,9091.510255437317
2025-11-12,ORD00980,DVR0837,4.48,Fail,No,16798.63,12402.35,3553.18,0.96,0.76,0.79,1.0,0.51,51.16500356445766,6878.984275066948
2025-11-13,ORD02975,DVR0855,4.59,Success,No,53520.72,11337.51,-1718.9,1.02,1.1,1.22,1.0,1.36,50.30996149700393,7523.880108833429
2025-11-14,ORD06102,DVR0117,4.79,Fail,No,53405.64,8035.59,-147.3,1.01,0.85,0.86,1.0,0.82,51.490613352319905,7900.274214721133
2025-11-15,ORD01184,DVR0900,4.46,Fail,Yes,40979.49,8689.91,3296.15,0.76,0.97,1.2,1.0,0.37,45.96477881822176,8690.041929020728
2025-11-16,ORD03327,DVR0240,4.83,Success,No,56369.84,9058.24,-355.13,0.92,0.69,0.86,1.0,1.15,49.14174627887955,6638.780666655925
2025-11-17,ORD03394,DVR0217,4.65,Success,No,35332.83,8457.75,2707.2,1.21,0.92,1.05,1.0,1.19,50.53857168977062,7163.071128459387
2025-11-18,ORD08319,DVR0476,4.62,Fail,No,38979.97,5200.48,145.89,0.91,0.79,0.82,1.0,0.53,44.82577340241851,8056.073547201035
2025-11-19,ORD01816,DVR0467,4.83,Success,No,54951.04,11856.44,6528.09,0.98,0.62,1.05,1.0,1.21,47.00101798493822,7664.600522160613
2025-11-20,ORD05854,DVR0265,4.78,Success,No,42186.98,13032.31,5240.85,0.97,1.06,0.93,1.0,0.37,46.330018293538124,7975.085963836497
2025-11-21,ORD06709,DVR0383,4.62,Success,Yes,49412.53,6418.65,-3790.07,1.2,1.23,0.94,1.0,0.71,44.209420917794816,7599.93304874232
2025-11-22,ORD00569,DVR0560,4.91,Success,No,43629.96,13000.84,1978.31,1.16,1.15,1.07,1.0,0.91,39.552389089988495,6508.441750206151
2025-11-23,ORD05442,DVR0838,4.49,Success,Yes,45392.67,9791.42,-2194.88,1.09,1.08,0.91,1.0,1.01,45.214370598335776,9240.565179392706
2025-11-24,ORD01895,DVR0188,4.81,Fail,Yes,45897.14,12956.23,947.25,0.84,0.91,0.78,1.0,0.93,49.3736497060283,7725.993340001384
2025-11-25,ORD02733,DVR0206,4.8,Fail,Yes,41978.18,10127.34,563.37,1.03,1.1,1.09,1.0,0.47,46.08227171473089,8727.4860414673
2025-11-26,ORD03863,DVR0248,4.63,Success,Yes,53626.68,10359.89,-2939.9,1.06,1.16,0.82,1.0,1.16,46.72244807632649,7251.327661920395
2025-11-27,ORD07455,DVR0597,4.75,Success,No,42888.03,10924.37,3650.02,0.88,1.0,1.05,1.0,0.57,44.47871292613613,9385.407379205273
2025-11-28,ORD04014,DVR0317,4.46,Success,Yes,50316.79,8154.29,984.02,0.86,0.79,1.12,1.0,0.36,37.9919782807012,7632.411378313261
2025-11-29,ORD01686,DVR0673,4.87,Fail,Yes,41724.54,12883.65,-537.26,1.22,0.9,0.93,1.0,0.37,43.99168960461099,6417.587126561062
2025-11-30,ORD03009,DVR0818,4.66,Success,No,32426.5,7364.81,-1015.56,0.94,1.24,1.15,1.0,1.57,37.087325620214834,8853.903984415694
2025-12-01,ORD07806,DVR0204,4.59,Fail,No,60667.27,9078.84,785.98,1.21,0.96,1.05,1.0,0.28,39.96085240572874,8122.86763228184
2025-12-02,ORD00154,DVR0222,4.89,Fail,No,55901.39,11286.16,1621.92,1.12,0.46,0.88,1.0,1.26,46.11027506059321,6945.0453739584345
2025-12-03,ORD01409,DVR0789,4.56,Fail,Yes,76552.24,8823.56,-39.38,1.04,0.75,1.18,1.0,0.09,45.08922891881981,8818.022007063446
2025-12-04,ORD00784,DVR0286,4.43,Success,No,38085.95,11889.66,-8480.06,1.04,0.91,0.82,1.0,0.87,45.981700460311615,8649.732281100058
2025-12-05,ORD08096,DVR0381,4.4,Fail,No,47723.86,13315.4,402.89,0.79,1.14,0.93,1.0,0.78,35.256604383524596,7910.134898858327
2025-12-06,ORD07560,DVR0115,4.81,Success,Yes,48652.47,12449.66,-4143.54,1.01,0.93,0.95,1.0,1.41,51.50204865038116,9378.394649203425
2025-12-07,ORD07343,DVR0361,4.45,Fail,No,61555.27,5423.41,-302.73,1.18,1.14,1.06,1.0,0.32,47.808834631254314,7568.123205632848
2025-12-08,ORD07206,DVR0102,5.02,Success,No,44282.57,10336.78,-4028.45,1.08,0.89,1.14,1.0,0.18,51.565908506005094,7810.583046890492
