date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score,first_contact_resolution_rate
2028-04-04,TCK01184,AGT0009,93260.5810188564,Yes,No,4.632610670546115,76.90616378815103
2028-04-05,TCK01184,AGT0009,46904.65422911405,Yes,No,4.521552032543843,69.26194702804565
2028-04-06,TCK01184,AGT0009,37815.85027353446,Yes,No,4.38122503849003,69.133983675264
2028-04-07,TCK01184,AGT0009,103952.6330459316,Yes,No,4.890690658345657,69.53947824704538
2028-04-08,TCK01184,AGT0009,48916.09191799613,Yes,No,4.152663863862335,72.66731137663999
2028-04-09,TCK01184,AGT0009,44047.66187735714,Yes,No,4.5595855722070855,69.61302120949445
2028-04-10,TCK01184,AGT0009,26515.44128033161,Yes,No,4.7754363708594285,81.15040612495741
2028-04-11,TCK01184,AGT0009,53852.414671795894,Yes,No,4.183902656340415,72.67528990129142
2028-04-12,TCK01184,AGT0009,57671.221905025704,Yes,No,4.736199142020135,71.64980980552362
2028-04-13,TCK01184,AGT0009,111820.28873870512,Yes,No,5.530593023063281,75.24208551549599
2028-04-14,TCK01184,AGT0009,105693.72013383718,Yes,No,4.475965440449737,71.88701898159157
2028-04-15,TCK01184,AGT0009,70948.38656351758,Yes,No,4.539175487781559,77.80277024603178
2028-04-16,TCK01184,AGT0009,107660.013542653,Yes,No,4.771156033756497,60.27606378574496
2028-04-17,TCK01184,AGT0009,18768.667468835018,Yes,No,4.3526174098712325,79.19608297265006
2028-04-18,TCK01184,AGT0009,42852.85635551142,Yes,No,4.86141959648317,81.46173337584801
2028-04-19,TCK01184,AGT0009,40473.42254564086,Yes,No,4.684490771116902,70.83021564181144
2028-04-20,TCK01184,AGT0009,99538.68345757884,Yes,No,4.60784895340145,70.94104267119985
2028-04-21,TCK01184,AGT0009,74145.30724420842,Yes,No,4.38027460706788,67.40818247756499
2028-04-22,TCK01184,AGT0009,40191.685955519555,Yes,No,4.616397156063803,81.1562013047714
2028-04-23,TCK01184,AGT0009,16889.95816617774,Yes,No,4.6738789344410065,78.8915119401489
2028-04-24,TCK01184,AGT0009,49019.4662696722,Yes,No,4.243022265666229,77.56559861717197
2028-04-25,TCK01184,AGT0009,62845.29017426253,Yes,No,4.650953632126369,76.4341571356798
2028-04-26,TCK01184,AGT0009,65035.84149677439,Yes,No,4.401179100370132,68.08715027158199
2028-04-27,TCK01184,AGT0009,59307.045798776,Yes,No,4.661389266546187,78.98884420386332
2028-04-28,TCK01184,AGT0009,85263.64389736326,Yes,No,4.779053921315112,77.2730955752937
2028-04-29,TCK01184,AGT0009,62795.932499795366,Yes,No,4.9753612885356775,77.7320536367612
2028-04-30,TCK01184,AGT0009,55939.53301676232,Yes,No,4.7220678655266815,70.29938100387798
2028-05-01,TCK01184,AGT0009,48676.900116069824,Yes,No,4.56316516292597,77.87992313985309
2028-05-02,TCK01184,AGT0009,13582.77220865785,Yes,No,3.934656684959936,70.4151134282833
2028-05-03,TCK01184,AGT0009,51022.98289650549,Yes,No,4.3694653119394715,77.80614464722117
2028-05-04,TCK01184,AGT0009,69873.08852124502,Yes,No,4.886147652867082,80.38561030365544
2028-05-05,TCK01184,AGT0009,78435.82120230043,Yes,No,4.7910708562470345,70.87246186935285
2028-05-06,TCK01184,AGT0009,86371.71441542631,Yes,No,4.003966631111179,64.89464446357334
2028-05-07,TCK01184,AGT0009,45872.71167169935,Yes,No,4.666058349142686,74.45055916040462
2028-05-08,TCK01184,AGT0009,73965.8735603202,Yes,No,4.858985206801268,77.78356617713993
2028-05-09,TCK01184,AGT0009,55849.42344940167,Yes,No,5.363380541503143,75.74476911408091
2028-05-10,TCK01184,AGT0009,84436.06882412729,Yes,No,4.555157324067484,75.57980942976072
2028-05-11,TCK01184,AGT0009,69801.53685264928,Yes,No,4.861860673350983,80.16669646715143
2028-05-12,TCK01184,AGT0009,54347.25413096298,Yes,No,4.996731471716316,82.21181370127425
2028-05-13,TCK01184,AGT0009,85801.34300573429,Yes,No,4.555025229816517,68.27191368453572
2028-05-14,TCK01184,AGT0009,36480.55924842837,Yes,No,4.64934456872218,80.22731179715603
2028-05-15,TCK01184,AGT0009,64543.020031946784,Yes,No,4.210733838607784,73.0904451941534
2028-05-16,TCK01184,AGT0009,0.0,Yes,No,4.6314315888139665,78.34446118091566
2028-05-17,TCK01184,AGT0009,77960.39962302413,Yes,No,3.982557052060881,71.56823496783154
2028-05-18,TCK01184,AGT0009,33362.386021233106,Yes,No,4.430075089437254,73.26767865829525
2028-05-19,TCK01184,AGT0009,36213.85934665281,Yes,No,4.714381603514834,75.78443616684478
2028-05-20,TCK01184,AGT0009,66017.57126334622,Yes,No,4.428859854494919,73.9832255309449
2028-05-21,TCK01184,AGT0009,97369.64196080784,Yes,No,4.818778394290834,74.41009977334313
2028-05-22,TCK01184,AGT0009,17598.797917940712,Yes,No,4.068659337278112,76.73721463961694
2028-05-23,TCK01184,AGT0009,14370.726058440909,Yes,No,5.252195565878427,76.23408033170517
2028-05-24,TCK01184,AGT0009,43063.36326094294,Yes,No,4.15886465209185,76.5170035936593
2028-05-25,TCK01184,AGT0009,27552.516041768296,Yes,No,4.786374395641516,67.30200104254425
2028-05-26,TCK01184,AGT0009,138596.81349372517,Yes,No,4.581858116456681,69.62786946168698
2028-05-27,TCK01184,AGT0009,18249.0942756118,Yes,No,4.5008440419509865,76.44100002566844
2028-05-28,TCK01184,AGT0009,94876.44696913692,Yes,No,4.517617098439462,74.09462642585153
2028-05-29,TCK01184,AGT0009,43846.09212424229,Yes,No,4.1741060386855215,76.19943051126268
2028-05-30,TCK01184,AGT0009,81266.54722790628,Yes,No,4.190589547490979,72.0772833341868
2028-05-31,TCK01184,AGT0009,23696.545769969103,Yes,No,4.332437601921195,75.64090404993613
2028-06-01,TCK01184,AGT0009,15242.68890340477,Yes,No,4.497199560163975,71.734415476788
2028-06-02,TCK01184,AGT0009,69767.95642900014,Yes,No,4.029521985567362,70.45692861892665
2028-06-03,TCK01184,AGT0009,75299.62675342942,Yes,No,4.39300316095756,83.6229416255257
2028-06-04,TCK01184,AGT0009,48708.09706438784,Yes,No,4.999060842038748,81.98623331275556
2028-06-05,TCK01184,AGT0009,33478.05321430896,Yes,No,4.44557558178012,79.91401533403115
2028-06-06,TCK01184,AGT0009,86306.0020889937,Yes,No,4.797960977746311,68.80904490897916
2028-06-07,TCK01184,AGT0009,20522.846378946575,Yes,No,4.396767463284394,70.7442688974516
2028-06-08,TCK01184,AGT0009,27731.71376758219,Yes,No,4.707997817365892,79.0444041177818
2028-06-09,TCK01184,AGT0009,98298.6954586989,Yes,No,4.7253150542829525,79.3982788620351
2028-06-10,TCK01184,AGT0009,50270.33456834536,Yes,No,4.4896929566610995,72.68437095087391
2028-06-11,TCK01184,AGT0009,88462.95085327278,Yes,No,4.950046368450172,71.84986905914599
2028-06-12,TCK01184,AGT0009,79708.34353971921,Yes,No,4.757764962770224,81.14851348676633
2028-06-13,TCK01184,AGT0009,38609.363198361665,Yes,No,4.679379988410879,80.61251367694928
2028-06-14,TCK01184,AGT0009,69290.11159636555,Yes,No,4.487095572374829,76.8903066395386
2028-06-15,TCK01184,AGT0009,90842.51207504308,Yes,No,4.696420424706562,77.83495427717459
2028-06-16,TCK01184,AGT0009,69042.94807334368,Yes,No,4.677217346736594,76.21229247801364
2028-06-17,TCK01184,AGT0009,45050.38756656857,Yes,No,4.871464346862261,74.0827652668568
2028-06-18,TCK01184,AGT0009,62906.83582183091,Yes,No,4.453297977121489,81.37551442295393
2028-06-19,TCK01184,AGT0009,76828.41819301019,Yes,No,5.049065203790655,70.86190033554097
2028-06-20,TCK01184,AGT0009,102861.72136277088,Yes,No,4.713777416385795,73.85704404582746
2028-06-21,TCK01184,AGT0009,25071.505958097267,Yes,No,4.957674426996087,75.47180296176765
2028-06-22,TCK01184,AGT0009,65882.66247455496,Yes,No,4.469183737543971,71.54001769134818
2028-06-23,TCK01184,AGT0009,40075.95891888271,Yes,No,4.536963245503975,72.31194994673032
2028-06-24,TCK01184,AGT0009,22529.46346378507,Yes,No,4.498325516207093,80.00209387880402
2028-06-25,TCK01184,AGT0009,44364.34437890794,Yes,No,4.77655550439522,70.80243950478416
2028-06-26,TCK01184,AGT0009,109876.54982601105,Yes,No,4.524380093860852,76.67497025946882
2028-06-27,TCK01184,AGT0009,65297.81260310164,Yes,No,4.119199393815142,74.29852633273326
2028-06-28,TCK01184,AGT0009,34188.65131766547,Yes,No,4.503774097806981,71.54392098327321
2028-06-29,TCK01184,AGT0009,93652.83123463384,Yes,No,3.970868854737121,85.05140518623826
2028-06-30,TCK01184,AGT0009,39832.34951627099,Yes,No,4.742980164835132,65.44387626752662
2028-07-01,TCK01184,AGT0009,39214.32325675129,Yes,No,4.901426658775025,66.98108123593059
2028-07-02,TCK01184,AGT0009,74362.24911312557,Yes,No,4.728583701429341,75.62545107118376
2028-07-03,TCK01184,AGT0009,119205.8630913934,Yes,No,4.608596116334749,66.4230187419787
2028-07-04,TCK01184,AGT0009,40063.89981508853,Yes,No,4.915018565957553,73.01248253001984
2028-07-05,TCK01184,AGT0009,21866.619753962183,Yes,No,4.420249834480571,71.29751602024079
2028-07-06,TCK01184,AGT0009,80955.4730908601,Yes,No,4.151088931557714,68.35954106983992
2028-07-07,TCK01184,AGT0009,83027.65610077296,Yes,No,4.381085158120272,71.6205847922415
2028-07-08,TCK01184,AGT0009,98638.3035672416,Yes,No,4.888751081829494,72.90043309787693
2028-07-09,TCK01184,AGT0009,113902.59887777544,Yes,No,4.37844117220144,71.79261339239369
2028-07-10,TCK01184,AGT0009,62746.07267937353,Yes,No,4.737776185464343,82.29518065255884
2028-07-11,TCK01184,AGT0009,79955.0334811607,Yes,No,4.0835080772438666,73.38725792441024
2028-07-12,TCK01184,AGT0009,92333.06359957696,Yes,No,4.754267299182046,72.34564272941952
2028-07-13,TCK01184,AGT0009,79983.8078571247,Yes,No,4.0354795946722515,79.91322440189307
2028-07-14,TCK01184,AGT0009,85736.66491354204,Yes,No,4.34862480960102,84.942598614494
2028-07-15,TCK01184,AGT0009,35293.05786139326,Yes,No,4.791732368787395,74.28203116746587
2028-07-16,TCK01184,AGT0009,68444.5327550712,Yes,No,4.690640001392817,70.006388604758
2028-07-17,TCK01184,AGT0009,0.0,Yes,No,4.256008635335642,72.93514805938274
2028-07-18,TCK01184,AGT0009,59124.38918021494,Yes,No,4.563640311906814,73.69404748252173
2028-07-19,TCK01184,AGT0009,46610.50043826111,Yes,No,4.6768708152194645,79.27479169207825
2028-07-20,TCK01184,AGT0009,57117.95104573995,Yes,No,4.6496167107004585,77.4551173978171
2028-07-21,TCK01184,AGT0009,16314.530387301842,Yes,No,4.205575397773885,71.04976547582648
2028-07-22,TCK01184,AGT0009,27989.572607152895,Yes,No,4.7983703428706885,74.56173734011158
2028-07-23,TCK01184,AGT0009,33518.82913855392,Yes,No,4.951997871509681,70.5977041548069
2028-07-24,TCK01184,AGT0009,55656.50779651872,Yes,No,4.644248488403789,73.69411164647218
2028-07-25,TCK01184,AGT0009,46581.32394547927,Yes,No,4.733667334406131,71.2786380568034
2028-07-26,TCK01184,AGT0009,97616.94472938824,Yes,No,4.296828003499736,68.71449507760393
2028-07-27,TCK01184,AGT0009,41104.343822503026,Yes,No,4.397229705163183,68.65629663186698
2028-07-28,TCK01184,AGT0009,47731.15345717987,Yes,No,4.965784244947796,74.96271174110176
2028-07-29,TCK01184,AGT0009,64133.35867471977,Yes,No,4.880553756145334,76.51761984557037
2028-07-30,TCK01184,AGT0009,67651.6065188744,Yes,No,4.554395561064808,76.63062245532645
2028-07-31,TCK01184,AGT0009,80157.4645468127,Yes,No,4.422055349651024,78.6434391828898
2028-08-01,TCK01184,AGT0009,47166.16565206248,Yes,No,4.595893562936479,69.61713596141104
2028-08-02,TCK01184,AGT0009,121131.27074372594,Yes,No,4.3388276100482335,72.1534597240644
2028-08-03,TCK01184,AGT0009,28460.76615920296,Yes,No,4.948130488316245,78.64678337839976
2028-08-04,TCK01184,AGT0009,71152.31267406138,Yes,No,4.270845353455225,74.82915879613077
2028-08-05,TCK01184,AGT0009,0.0,Yes,No,4.726153957576049,70.3851933821303
2028-08-06,TCK01184,AGT0009,70299.02891023696,Yes,No,4.9469749256474795,79.85150011272026
2028-08-07,TCK01184,AGT0009,62814.68820505052,Yes,No,4.294286027559369,80.29390935312567
2028-08-08,TCK01184,AGT0009,21619.135209677865,Yes,No,4.934005995604543,72.61406784401615
2028-08-09,TCK01184,AGT0009,42302.58073780012,Yes,No,5.163357745609161,73.17881412397553
2028-08-10,TCK01184,AGT0009,97470.84875941632,Yes,No,4.712602477877141,74.12884524607426
2028-08-11,TCK01184,AGT0009,48116.3043433219,Yes,No,4.349076588362212,72.81558210112554
2028-08-12,TCK01184,AGT0009,70708.45756256969,Yes,No,4.404034652264992,79.92720777948563
2028-08-13,TCK01184,AGT0009,37869.504769721185,Yes,No,4.512299911150761,74.2402814927607
2028-08-14,TCK01184,AGT0009,38600.57466470907,Yes,No,4.563150044977764,80.25702254389296
2028-08-15,TCK01184,AGT0009,0.0,Yes,No,3.9287114834371137,70.28543342889218
2028-08-16,TCK01184,AGT0009,31885.10689705107,Yes,No,4.920869220016764,73.94545477089034
2028-08-17,TCK01184,AGT0009,58839.068314683085,Yes,No,4.6363628437817015,66.44751166431158
2028-08-18,TCK01184,AGT0009,7634.768574337708,Yes,No,4.389289612596281,71.64245620499608
2028-08-19,TCK01184,AGT0009,49096.737843499315,Yes,No,4.408965865676257,70.30686985431211
2028-08-20,TCK01184,AGT0009,110450.5288353804,Yes,No,4.535673933988715,66.52939240222717
2028-08-21,TCK01184,AGT0009,65297.8274373876,Yes,No,4.560270652628849,79.06687713098626
2028-08-22,TCK01184,AGT0009,50008.27769106154,Yes,No,4.647412061202631,72.32007808367204
2028-08-23,TCK01184,AGT0009,53958.16284660253,Yes,No,4.623310515803603,66.93433562205551
2028-08-24,TCK01184,AGT0009,53157.31823099211,Yes,No,4.120351573163214,77.43813750427812
2028-08-25,TCK01184,AGT0009,67548.6976149379,Yes,No,4.570276320110012,70.63590473488895
2028-08-26,TCK01184,AGT0009,35554.845587595206,Yes,No,4.605654459797961,73.17211109223913
2028-08-27,TCK01184,AGT0009,54162.60587458665,Yes,No,4.806271224023096,67.12780145008152
2028-08-28,TCK01184,AGT0009,51257.4356151124,Yes,No,5.043889192420457,73.04477071233697
2028-08-29,TCK01184,AGT0009,89344.0514370757,Yes,No,4.6460134326668046,73.40335399277984
2028-08-30,TCK01184,AGT0009,82286.61784170082,Yes,No,4.665331736205202,77.54670931787597
2028-08-31,TCK01184,AGT0009,83472.90159486546,Yes,No,4.3824986380871325,69.05977692908519
2028-09-01,TCK01184,AGT0009,64095.19932506147,Yes,No,4.817856873216528,70.14627659654175
2028-09-02,TCK01184,AGT0009,47198.756458652504,Yes,No,4.633754017975662,80.89470876374091
2028-09-03,TCK01184,AGT0009,65867.82961043308,Yes,No,3.7951955596198,79.11815794876654
2028-09-04,TCK01184,AGT0009,38627.566143012446,Yes,No,4.469041478208542,76.15539150115835
2028-09-05,TCK01184,AGT0009,115525.69770160416,Yes,No,4.818736485262333,67.21345680551161
2028-09-06,TCK01184,AGT0009,41821.20245813304,Yes,No,4.235717369574399,66.87788308514453
2028-09-07,TCK01184,AGT0009,36902.23314050208,Yes,No,4.381012863544726,75.28527133534106
2028-09-08,TCK01184,AGT0009,39732.53049474042,Yes,No,4.554313334512664,81.27606964187878
2028-09-09,TCK01184,AGT0009,62858.1004886044,Yes,No,4.868935710587937,75.47598000841411
2028-09-10,TCK01184,AGT0009,21508.24860564612,Yes,No,4.27649738738972,77.48051535141552
2028-09-11,TCK01184,AGT0009,53474.36667851496,Yes,No,3.940355165852382,71.32887710112911
2028-09-12,TCK01184,AGT0009,9087.103601888834,Yes,No,4.373764374977048,80.37222083209377
2028-09-13,TCK01184,AGT0009,75523.09738580754,Yes,No,4.589466896885996,75.56292830784294
2028-09-14,TCK01184,AGT0009,66833.39911086072,Yes,No,4.485239871803943,75.7291732676887
2028-09-15,TCK01184,AGT0009,8914.479702814067,Yes,No,4.822520729649107,76.02328474990308
2028-09-16,TCK01184,AGT0009,28284.769499454185,Yes,No,4.728833913213326,74.92240822011328
2028-09-17,TCK01184,AGT0009,78944.69066503915,Yes,No,4.617041667337689,70.79451875792809
2028-09-18,TCK01184,AGT0009,49952.01007039644,Yes,No,4.750079448272453,75.60628388661928
2028-09-19,TCK01184,AGT0009,46643.978695802165,Yes,No,4.552377619652982,68.82577250774833
2028-09-20,TCK01184,AGT0009,84580.19675071492,Yes,No,3.9974083563582994,69.92794812849053
2028-09-21,TCK01184,AGT0009,61083.69746833577,Yes,No,4.645818388762023,77.92765519366777
2028-09-22,TCK01184,AGT0009,63204.38978996472,Yes,No,4.822745239167848,77.55585920666442
2028-09-23,TCK01184,AGT0009,46947.95673552725,Yes,No,4.65284810119268,72.57484345423715
2028-09-24,TCK01184,AGT0009,61218.46511035225,Yes,No,4.707963881867955,76.05710121766009
2028-09-25,TCK01184,AGT0009,48166.23814722007,Yes,No,4.7515415808105415,83.12801649343587
2028-09-26,TCK01184,AGT0009,62896.569919435526,Yes,No,5.020755191021081,73.30993321064496
2028-09-27,TCK01184,AGT0009,0.0,Yes,No,4.565936124813911,78.34747382031183
2028-09-28,TCK01184,AGT0009,764.626978026492,Yes,No,4.4645842681274095,70.90589022247157
2028-09-29,TCK01184,AGT0009,50160.57508395899,Yes,No,4.672561258590927,77.93618505846918
2028-09-30,TCK01184,AGT0009,75142.45548235002,Yes,No,4.274297760067315,69.86244759200339
2028-10-01,TCK01184,AGT0009,129645.00994800834,Yes,No,4.799729942012296,76.89627255666848
2028-10-02,TCK01184,AGT0009,73460.64891986448,Yes,No,5.040477231110298,73.97411913702639
2028-10-03,TCK01184,AGT0009,44509.91841879877,Yes,No,4.526116745886449,77.49019713695851
2028-10-04,TCK01184,AGT0009,0.0,Yes,No,4.661289355096568,75.05380948612152
2028-10-05,TCK01184,AGT0009,121980.07379856572,Yes,No,5.005293073963706,77.56747759022792
2028-10-06,TCK01184,AGT0009,0.0,Yes,No,4.789792669418761,79.14471645151374
2028-10-07,TCK01184,AGT0009,28921.781739528284,Yes,No,4.823056774529205,76.10921982528177
2028-10-08,TCK01184,AGT0009,79644.11745733487,Yes,No,4.487390161774705,62.80339011279061
2028-10-09,TCK01184,AGT0009,62774.99633321387,Yes,No,4.513742186943856,74.05419656577119
2028-10-10,TCK01184,AGT0009,38441.30343233702,Yes,No,4.702904397248417,74.02072852569151
2028-10-11,TCK01184,AGT0009,67692.0854752198,Yes,No,4.683787498311828,81.18943367828409
2028-10-12,TCK01184,AGT0009,127123.13018556166,Yes,No,4.280802898744596,75.4305579045272
2028-10-13,TCK01184,AGT0009,58899.40343106946,Yes,No,4.026841360495838,62.99753805983484
2028-10-14,TCK01184,AGT0009,80519.00849162473,Yes,No,4.339513500410569,73.41130110455043
2028-10-15,TCK01184,AGT0009,63168.30110772868,Yes,No,4.579195633386013,72.62441142748101
2028-10-16,TCK01184,AGT0009,27943.91880928866,Yes,No,4.543234096674445,74.41981285148759
2028-10-17,TCK01184,AGT0009,88819.2815929378,Yes,No,4.512727495991336,74.77206222064198
2028-10-18,TCK01184,AGT0009,21445.859105306285,Yes,No,4.330734670831864,74.25618081380864
2028-10-19,TCK01184,AGT0009,54409.10018044255,Yes,No,4.869593546340085,80.8672498828195
2028-10-20,TCK01184,AGT0009,80622.37605944733,Yes,No,5.023718202491645,76.12402800068196
2028-10-21,TCK01184,AGT0009,35046.04392361332,Yes,No,4.616034485033148,70.13919377233803
2028-10-22,TCK01184,AGT0009,139042.16495046206,Yes,No,4.55584549214163,69.88811613239207
2028-10-23,TCK01184,AGT0009,80176.48650596439,Yes,No,4.289268399609629,72.33421272735224
2028-10-24,TCK01184,AGT0009,69688.54690684115,Yes,No,4.205237773643488,70.92882930019657
2028-10-25,TCK01184,AGT0009,5254.651942315075,Yes,No,4.515351969909658,76.7736023785226
2028-10-26,TCK01184,AGT0009,53352.55125374114,Yes,No,4.781527914453069,79.50070656966848
2028-10-27,TCK01184,AGT0009,76876.95478333779,Yes,No,4.304196397877636,74.10541739183846
2028-10-28,TCK01184,AGT0009,106490.18308854967,Yes,No,4.4564044477743066,82.88460916504643
2028-10-29,TCK01184,AGT0009,55065.96976856343,Yes,No,4.725444134363365,85.5853195166824
2028-10-30,TCK01184,AGT0009,10014.988808759515,Yes,No,4.476607061129549,66.32690451294248
2028-10-31,TCK01184,AGT0009,44825.48606998335,Yes,No,4.634000823592236,81.97784241609665
2028-11-01,TCK01184,AGT0009,63575.31657123943,Yes,No,4.326825580963571,71.21251037164798
2028-11-02,TCK01184,AGT0009,41896.43778966415,Yes,No,5.036447582049756,70.66420813525069
2028-11-03,TCK01184,AGT0009,75728.40224973884,Yes,No,4.543919254630065,75.11066388487028
2028-11-04,TCK01184,AGT0009,77597.78786540343,Yes,No,4.303698265405666,74.41494264707647
2028-11-05,TCK01184,AGT0009,76176.3853289147,Yes,No,4.544586854571653,70.76831388995242
2028-11-06,TCK01184,AGT0009,49066.43803590212,Yes,No,4.407851739437216,69.97485052182846
2028-11-07,TCK01184,AGT0009,72690.55769374208,Yes,No,4.251195618316959,70.75057120864109
2028-11-08,TCK01184,AGT0009,43346.080744020874,Yes,No,4.578186553038888,74.6014091719547
2028-11-09,TCK01184,AGT0009,118465.59974792229,Yes,No,4.449331851839741,79.02857107704777
2028-11-10,TCK01184,AGT0009,43933.581569546375,Yes,No,4.643857179798893,71.70477016308584
2028-11-11,TCK01184,AGT0009,19737.32735867754,Yes,No,4.025138304571914,74.96429147836233
2028-11-12,TCK01184,AGT0009,47055.27228418669,Yes,No,4.5325995255425955,71.78948669822967
2028-11-13,TCK01184,AGT0009,78576.85432863218,Yes,No,4.662837454604812,74.78822930300853
2028-11-14,TCK01184,AGT0009,60981.56725643865,Yes,No,4.462215590804887,77.91632476356156
2028-11-15,TCK01184,AGT0009,41074.66262281872,Yes,No,4.729631086711088,74.06662160982853
2028-11-16,TCK01184,AGT0009,65176.213619024915,Yes,No,5.086939245321287,72.73390580454392
2028-11-17,TCK01184,AGT0009,104320.89365303118,Yes,No,3.967701756973641,78.93000760932985
2028-11-18,TCK01184,AGT0009,10182.448796012452,Yes,No,4.548209261492467,72.39280323939707
2028-11-19,TCK01184,AGT0009,89629.28437501508,Yes,No,4.582576776097751,81.43162773630198
2028-11-20,TCK01184,AGT0009,39470.810634603906,Yes,No,4.372061588121661,75.06461922071021
2028-11-21,TCK01184,AGT0009,82320.65574834586,Yes,No,4.650429229667157,75.60478845466767
2028-11-22,TCK01184,AGT0009,85057.9195225082,Yes,No,4.6017297572400455,74.71712333564986
2028-11-23,TCK01184,AGT0009,53848.60674067954,Yes,No,4.968198055025018,76.1931539485942
2028-11-24,TCK01184,AGT0009,61036.76390320706,Yes,No,4.9014649635826295,72.22261023615857
2028-11-25,TCK01184,AGT0009,71864.87058342234,Yes,No,4.55344349681177,83.20284154052938
2028-11-26,TCK01184,AGT0009,86675.53886457981,Yes,No,4.111932816838649,76.19873626254918
2028-11-27,TCK01184,AGT0009,64599.35724408291,Yes,No,4.63343449658796,80.08213276151027
2028-11-28,TCK01184,AGT0009,60117.39637885723,Yes,No,4.67660929716479,71.19202654626405
2028-11-29,TCK01184,AGT0009,62504.661125722334,Yes,No,4.816770330865803,75.00575180344514
2028-11-30,TCK01184,AGT0009,79885.95061588187,Yes,No,4.741199878431308,82.82477273560505
2028-12-01,TCK01184,AGT0009,22393.94867706598,Yes,No,4.79375287531637,71.99486560021685
2028-12-02,TCK01184,AGT0009,41892.43428010678,Yes,No,4.453792235649807,76.52974125714378
2028-12-03,TCK01184,AGT0009,84747.18082334235,Yes,No,4.395504389564359,84.58972845407752
2028-12-04,TCK01184,AGT0009,82691.44596569534,Yes,No,4.488687957768205,79.3376756406554
2028-12-05,TCK01184,AGT0009,33657.924622158396,Yes,No,4.537263895332303,71.32590145731183
2028-12-06,TCK01184,AGT0009,80851.89572463278,Yes,No,4.563102903962707,71.6404914655902
2028-12-07,TCK01184,AGT0009,41808.09871028487,Yes,No,4.638580742743762,83.71524450454424
2028-12-08,TCK01184,AGT0009,108142.64830330932,Yes,No,4.575689572870459,75.74103063376887
2028-12-09,TCK01184,AGT0009,96731.43797659312,Yes,No,4.92833398592821,73.48742290119655
2028-12-10,TCK01184,AGT0009,17121.255485391805,Yes,No,4.733631715997534,74.42285420392686
2028-12-11,TCK01184,AGT0009,61406.50540255758,Yes,No,4.521891617072365,74.75233584710584
2028-12-12,TCK01184,AGT0009,49120.601303967735,Yes,No,4.6395287780963095,75.81582440994283
2028-12-13,TCK01184,AGT0009,39159.12104382975,Yes,No,5.017004548560806,71.60766027208004
2028-12-14,TCK01184,AGT0009,45871.535982526904,Yes,No,4.663058843162352,76.54835852605927
2028-12-15,TCK01184,AGT0009,107004.39248772924,Yes,No,3.996254890066547,73.42417686855475
2028-12-16,TCK01184,AGT0009,56231.75318481488,Yes,No,4.563398870845287,71.7272419275066
2028-12-17,TCK01184,AGT0009,0.0,Yes,No,5.058492169219607,74.29569186505488
2028-12-18,TCK01184,AGT0009,95508.16979970816,Yes,No,4.196152807931917,73.60114198477106
2028-12-19,TCK01184,AGT0009,62783.25333321476,Yes,No,4.322140914906503,77.78342149020597
2028-12-20,TCK01184,AGT0009,106273.92676831078,Yes,No,4.530514254621326,78.7278541161967
2028-12-21,TCK01184,AGT0009,75809.42461395168,Yes,No,4.3130110304527935,68.65239088844237
2028-12-22,TCK01184,AGT0009,74000.14581078342,Yes,No,4.435738032593154,78.06685406076386
2028-12-23,TCK01184,AGT0009,103782.16759715864,Yes,No,4.37066987169487,73.15846625648824
2028-12-24,TCK01184,AGT0009,25148.240885484625,Yes,No,4.0418874754396015,76.45237662505652
2028-12-25,TCK01184,AGT0009,0.0,Yes,No,4.65662484627882,78.05646610637474
2028-12-26,TCK01184,AGT0009,54282.20438729652,Yes,No,4.448894818140356,74.5813325731445
2028-12-27,TCK01184,AGT0009,56770.482538415454,Yes,No,4.896598832702531,77.12157276674742
2028-12-28,TCK01184,AGT0009,98882.95093210076,Yes,No,4.526586854831541,73.16062704314066
2028-12-29,TCK01184,AGT0009,40026.06948434342,Yes,No,5.008065229427133,76.76369408433409
2028-12-30,TCK01184,AGT0009,22647.564286382025,Yes,No,4.796635063298183,70.1429500241906
